sample_id,official_split,scene_label,image_path,mask_path,width,height,image_mode,mask_mode,image_sha256,mask_sha256,image_dhash,exact_duplicate_group,requires_image_resize,class_0_pixels,class_0_present,class_0_fraction,class_1_pixels,class_1_present,class_1_fraction,class_2_pixels,class_2_present,class_2_fraction,class_3_pixels,class_3_present,class_3_fraction,class_4_pixels,class_4_present,class_4_fraction,class_5_pixels,class_5_present,class_5_fraction,class_6_pixels,class_6_present,class_6_fraction,class_7_pixels,class_7_present,class_7_fraction,class_8_pixels,class_8_present,class_8_fraction,class_9_pixels,class_9_present,class_9_fraction
7587,Train/Labeled,Flooded,Train/Labeled/Flooded/image/7587.jpg,Train/Labeled/Flooded/mask/7587_lab.png,4592,3072,RGB,L,4cdcd2cf1d04b19cc174aef10662dd55246eb8701010de0ad5b9379c61a0af6a,0ac64756c983c10531d49345a82fa970e1f7b196e0f6853f888f3f0afbc3a066,985b7f78ec6c1c3c93370ef6e0800110,,1,0,0,0.0,2156188,1,0.17968233333333333,0,0,0.0,2114216,1,0.17618466666666666,0,0,0.0,0,0,0.0,2480627,1,0.20671891666666667,68699,1,0.005724916666666666,165703,1,0.013808583333333334,5014567,1,0.41788058333333333
7594,Train/Labeled,Flooded,Train/Labeled/Flooded/image/7594.jpg,Train/Labeled/Flooded/mask/7594_lab.png,4592,3072,RGB,L,d4acc53b3516c1d85adafc2f2cc1c9c6cd85240839388e2cc3d62fc7538edaff,f491c902e17650102e7642489a57c3aba7eb046ef97facbb156f7990077b6f26,f8b9e9b9d8dcd0d81cf37c1ee0733f87,,1,0,0,0.0,1443711,1,0.12030925,784297,1,0.06535808333333333,2684987,1,0.22374891666666666,0,0,0.0,0,0,0.0,3522426,1,0.2935355,86030,1,0.007169166666666667,95439,1,0.00795325,3383110,1,0.2819258333333333
8379,Train/Labeled,Flooded,Train/Labeled/Flooded/image/8379.jpg,Train/Labeled/Flooded/mask/8379_lab.png,4000,3000,RGB,L,6b67c78aabd2a163c7ef3d929f16f51bdcb33d2f088a8b3046bc45dad77f2f1d,1c4e24b18b2735b9914ac4cc809f6b3911af82202ed8473a2e1b049d394bb79d,3331b18940c06070fe7f20be7e389ecd,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,748696,1,0.06239133333333333,1802404,1,0.15020033333333332,0,0,0.0,0,0,0.0,9448900,1,0.7874083333333334
8408,Train/Labeled,Flooded,Train/Labeled/Flooded/image/8408.jpg,Train/Labeled/Flooded/mask/8408_lab.png,4000,3000,RGB,L,e11e0e346436d54c36c46d4b72a129744e4518267dbb122f0d4637ff4806d86d,264d9527530db3201922fc5e4a60df47aa340690f28a190d8fcd8de7326d774a,f0f0f0e0e1e0e4e43400012100000000,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,12000000,1,1.0
9000,Train/Labeled,Flooded,Train/Labeled/Flooded/image/9000.jpg,Train/Labeled/Flooded/mask/9000_lab.png,4000,3000,RGB,L,7feafedd5ee2934b67e4c85f0a24faa343156d052b6bc364e56815b0a14e1010,d8dd8530022ba612ecbd701f2b1563acfc02d4017d5f35e576c68edfa493fc56,8cc0c8c0c0c0818178c01836fcf1d150,,0,2458240,1,0.20485333333333333,0,0,0.0,0,0,0.0,0,0,0.0,2649443,1,0.22078691666666667,0,0,0.0,204759,1,0.01706325,15600,1,0.0013,0,0,0.0,6671958,1,0.5559965
9003,Train/Labeled,Flooded,Train/Labeled/Flooded/image/9003.jpg,Train/Labeled/Flooded/mask/9003_lab.png,4000,3000,RGB,L,368d2be3f0998a1e906eca77828d22927976f6c374b6f8bfe95cb821eb4d90bd,349da42a6d9c44a3a8d4a4b485b236562fb38a45410c2ba2ae6df17fd9facad1,f0f0f0f0e0e028acfff7dfd3c30086f3,,0,2610219,1,0.21751825,0,0,0.0,0,0,0.0,0,0,0.0,1049004,1,0.087417,0,0,0.0,0,0,0.0,15176,1,0.0012646666666666668,0,0,0.0,8325601,1,0.6938000833333333
10175,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10175.jpg,Train/Labeled/Non-Flooded/mask/10175_lab.png,4000,3000,RGB,L,8c4b46979d4b85fccbf05c70e893816e0d20093ada82d72b94c5e01af2f454fd,1bae568571c5b66861ddddf9f1d5f0f8f0700a891c04d61ea47470e1428c9974,6060606060707070ff1f1eec00016020,,0,0,0,0.0,0,0,0.0,12955,1,0.0010795833333333334,0,0,0.0,172993,1,0.014416083333333333,0,0,0.0,2541649,1,0.21180408333333334,0,0,0.0,0,0,0.0,9272403,1,0.77270025
10176,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10176.jpg,Train/Labeled/Non-Flooded/mask/10176_lab.png,4000,3000,RGB,L,fdf84e82cdacc8247dd4edfe79c6744124dc858a44e03325e7b65bec87568197,46422f38fde43c9ad48ee11fddecff2c18d7773ba0791af8f232a4a1de6e970d,20606060607060707f7f838100cce000,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,207967,1,0.017330583333333333,0,0,0.0,2553801,1,0.21281675,0,0,0.0,0,0,0.0,9238232,1,0.7698526666666666
10687,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10687.jpg,Train/Labeled/Non-Flooded/mask/10687_lab.png,4000,3000,RGB,L,88a2f841a383f80af4335a9107a618842bcdd2270290e4b85073bfa12c3a180c,7035ad56cc6e104c70c4dec6d58a2877774a3981ade999cd308dd5d5ab26675e,b8b8f8b8b8b0b0942f0fcef1f1200081,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2127800,1,0.17731666666666668,0,0,0.0,0,0,0.0,9872200,1,0.8226833333333333
10811,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10811.jpg,Train/Labeled/Non-Flooded/mask/10811_lab.png,4000,3000,RGB,L,a3cc71ef4f83f37a847f1b6d7121ae4884f57f974c37b56325967f818ecdf38b,81de7284f8bec8fc9bbc2395cc1e2e303a93a7d9282d20f5f7d4e9f53fca4bec,ccccc4c4c4446426f8f3e11e7e030311,,0,0,0,0.0,0,0,0.0,2440997,1,0.20341641666666666,0,0,0.0,1490887,1,0.12424058333333333,0,0,0.0,4173932,1,0.34782766666666665,106541,1,0.008878416666666666,399703,1,0.033308583333333336,3387940,1,0.28232833333333335
10817,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10817.jpg,Train/Labeled/Non-Flooded/mask/10817_lab.png,4000,3000,RGB,L,d95879aff5658c1156a8b34538cb5e9bc125e56cbb3d1c2208100bbb98dbfad4,131b48c62b8be03bb6d488fc2bf42c1a2f14712c4273ec4462f737fc793e669f,78e0e47579c8c064fff0011f7e708081,,0,0,0,0.0,0,0,0.0,1691474,1,0.14095616666666666,0,0,0.0,336741,1,0.02806175,0,0,0.0,2178340,1,0.18152833333333335,49924,1,0.004160333333333334,281996,1,0.023499666666666665,7461525,1,0.62179375
10819,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10819.jpg,Train/Labeled/Non-Flooded/mask/10819_lab.png,4000,3000,RGB,L,4a62f723b41f3f8c0eacbcc5d7907b65cd591964d6bf224f242652dbce48231f,92ea9dbbb6f238a07848e02e3c8906ef13eb5e2bf55e83afe43e36c866ce4c6f,90b8e8d8b8e0e0e4fffffc09917f7200,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,211906,1,0.017658833333333332,0,0,0.0,20167,1,0.0016805833333333334,11767927,1,0.9806605833333333
10828,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10828.jpg,Train/Labeled/Non-Flooded/mask/10828_lab.png,4592,3072,RGB,L,750dcd2b05823eb715b362603fac11b3cc72432497e5382c1ba51c337a4bad23,ef2dfafbbe2b698e225b186e4f3812fdbe56f93af2b9d5348585e201a5e26504,7c7a727aeacfc8d8094b87ff77485e0c,,1,2785551,1,0.23212925,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,9214449,1,0.76787075
10836,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10836.jpg,Train/Labeled/Non-Flooded/mask/10836_lab.png,4592,3072,RGB,L,567c898c6eb32967cf9165210261aa4ed2a4037ab1053ca1053a0c98d116f7b0,11068a6b6179847910e67cf5d44a9685f8fb078aef2e7e3c23877a53b2a68624,a93c3e7666667270ae0a9b3040383c0c,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3535385,1,0.2946154166666667,1586162,1,0.13218016666666665,0,0,0.0,0,0,0.0,6878453,1,0.5732044166666667
10837,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10837.jpg,Train/Labeled/Non-Flooded/mask/10837_lab.png,4592,3072,RGB,L,65d7a74ca9fd58bff5e40fc202f7f31801c9f5c05642c94c06c35c2147a02ac2,6a1b8dd02cd5e14596b366cb5694b17432b23e51d40f18e5d006a95d3709d924,ddfdad2daf3e3676c1828e0f0f9a3070,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4344735,1,0.36206125,352417,1,0.029368083333333333,0,0,0.0,0,0,0.0,7302848,1,0.6085706666666667
10840,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/10840.jpg,Train/Labeled/Non-Flooded/mask/10840_lab.png,4592,3072,RGB,L,f5a5ef19adfe789eff2aebe38381026d42d5c5c85c58fbc7fee7e4147b11ad75,f6590d367fb9c25529613a0aa140fa8f3d93ebcc8cac4e779ce7d83e99b037d9,12301c1d8f075e7e9e04010000000e02,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1951736,1,0.16264466666666666,1118086,1,0.09317383333333333,0,0,0.0,217307,1,0.018108916666666666,0,0,0.0,8712871,1,0.7260725833333334
6332,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6332.jpg,Train/Labeled/Non-Flooded/mask/6332_lab.png,4000,3000,RGB,L,45b81e9f7f79aa3e701eecc24c4db56103c56d4689170398092980a03f15977e,8567112a7cbacba32ccb61ea4753d4aac20d1ab7a8525608678cdc6e54274a70,808090909c889010ffdf8fe07f800010,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3256989,1,0.27141575,479776,1,0.039981333333333334,0,0,0.0,12941,1,0.0010784166666666668,0,0,0.0,8250294,1,0.6875245
6338,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6338.jpg,Train/Labeled/Non-Flooded/mask/6338_lab.png,4000,3000,RGB,L,f6a6d74f47d9a092244fe978dfd15d25a13954097f819e870dc81f1a4079f31b,7b48e4c20cb75865726e63b91bf1429e264b6dd15f6488b879aff8ca4bbd9e3a,c181808090109898fddcde9f0fc7e03f,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2860263,1,0.23835525,939229,1,0.07826908333333334,0,0,0.0,15784,1,0.0013153333333333333,0,0,0.0,8184724,1,0.6820603333333334
6348,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6348.jpg,Train/Labeled/Non-Flooded/mask/6348_lab.png,4000,3000,RGB,L,6e2664fec68e009aa86bd7d800e1dac9928cdceb7664bf3ff469d91ea384a4d9,59ab4fd305d346e5df360d3af43ce6d730a1fb327ffba019b121efdc02d404b3,c0c080c68486848473d1f3cf80c18080,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1528273,1,0.12735608333333334,1447013,1,0.12058441666666667,0,0,0.0,0,0,0.0,0,0,0.0,9024714,1,0.7520595
6359,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6359.jpg,Train/Labeled/Non-Flooded/mask/6359_lab.png,4000,3000,RGB,L,fb26d22f608441502c66e88d6a5b924c3eb8162daba1adb7f6f747cea734f514,0b065f45beffeae9fd09ced347f53cf5158e0e2949fdacf71b7bef167ef75622,c0c2c087868686867fffd1c380808080,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1490534,1,0.12421116666666666,1352606,1,0.11271716666666666,0,0,0.0,0,0,0.0,0,0,0.0,9156860,1,0.7630716666666667
6368,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6368.jpg,Train/Labeled/Non-Flooded/mask/6368_lab.png,4000,3000,RGB,L,8e953e6c01433d93d9275f2ef4f643b3cc1f5f6a6f8a1e44da2396dd967bdd02,9764d01eea8d01ccb635648795749a83ff29180d8aac5da0272466c84d33d50d,c0c0c2c2c28282827f7fe3c1c0e20003,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1766497,1,0.14720808333333332,1098283,1,0.09152358333333334,0,0,0.0,0,0,0.0,0,0,0.0,9135220,1,0.7612683333333333
6370,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6370.jpg,Train/Labeled/Non-Flooded/mask/6370_lab.png,4000,3000,RGB,L,31381179d589a24294eb95efbbebf834963eef12bc0cd39b26c8ec53e42f8bf7,d3fced41c13edeb1046cc30f8958a7917b2b13ff4c4fd2614e6d27e5a760cdf4,c0c0c0c2c2c2c283fffee97bc3c0c080,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1467526,1,0.12229383333333334,1149003,1,0.09575025,0,0,0.0,0,0,0.0,0,0,0.0,9383471,1,0.7819559166666666
6386,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6386.jpg,Train/Labeled/Non-Flooded/mask/6386_lab.png,4000,3000,RGB,L,144107d5d1f96e04e20fbc5068976607d2cd41366ee12605240dc8311f951e79,1876606d80c75da88366a7e96f80dd0738583027b2dda3a05e42ea4cb4499013,c2c3c3c2c28282c24f4ecec082838080,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1476886,1,0.12307383333333333,958847,1,0.07990391666666667,0,0,0.0,0,0,0.0,0,0,0.0,9564267,1,0.79702225
6393,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6393.jpg,Train/Labeled/Non-Flooded/mask/6393_lab.png,4000,3000,RGB,L,c372b70f1e267bf13d268ca6c961f38e28ce1a141c8caeec629a882e310b1e76,a24f8878721d585ca884ab79d6a9ac5e0cc0bdb73aca77c9125548229d5926f9,c0c8c0c0c1c0c1c30818f3fff4e0e103,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2449239,1,0.20410325,627572,1,0.052297666666666666,0,0,0.0,0,0,0.0,0,0,0.0,8923189,1,0.7435990833333334
6395,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6395.jpg,Train/Labeled/Non-Flooded/mask/6395_lab.png,4000,3000,RGB,L,dee6e8b7c0c45474a83f6737742dcb28fb8ebddb36569dc242586dacb58c7b6e,3a4811a9c39ae2bd6cb8a6ad7b843f8709ba2858c02adbf0fefc8310555b2a15,8889c8c8c08080807f7f000c20800300,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2383053,1,0.19858775,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,9616947,1,0.80141225
6397,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6397.jpg,Train/Labeled/Non-Flooded/mask/6397_lab.png,4000,3000,RGB,L,d3bb1843ccdc2a9003e84c2f7b7055513f4b38cc76fbca4a29acf7ab564aeafc,e949cab99be22fa27f49ec3fa8c86bddbf18c69b7e034a0e281b6080c1cf04eb,fcf87060109088a03890f0e1c8e43652,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1907728,1,0.15897733333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,10092272,1,0.8410226666666667
6413,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6413.jpg,Train/Labeled/Non-Flooded/mask/6413_lab.png,4000,3000,RGB,L,13256a97262c50b2073523c9c330a6dfea42a85c301de5cf6cef7b6c86ee2522,ca0443fabc8140b4e672e6b46fca1878f371502c7ab5844169dd0db2957ff7dc,4767434bcbc359c97fff6c7f53010c25,,0,0,0,0.0,0,0,0.0,2164420,1,0.18036833333333332,0,0,0.0,1251419,1,0.10428491666666667,281314,1,0.023442833333333333,423223,1,0.03526858333333333,24031,1,0.002002583333333333,0,0,0.0,7855593,1,0.65463275
6421,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6421.jpg,Train/Labeled/Non-Flooded/mask/6421_lab.png,4000,3000,RGB,L,2e9e5e76bec452ff5c6d6cd889a1ca8774bdb5c71adc4d6e88f9859e6154a48a,35642dde387191e2daeedbd9c9680437c979b25c1ea8a921d0ae36dba780ef34,694f4f4753d393b3e3f7fff8fa581818,,0,0,0,0.0,0,0,0.0,613003,1,0.051083583333333335,0,0,0.0,1562170,1,0.13018083333333333,84380,1,0.007031666666666667,4457031,1,0.37141925,0,0,0.0,0,0,0.0,5283416,1,0.44028466666666666
6426,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6426.jpg,Train/Labeled/Non-Flooded/mask/6426_lab.png,4000,3000,RGB,L,3650d5607b8d07b559e8f1338c026a9c9d2ed104b4e0bdc2478e7912174a0256,26978f1681e34245d3dff595562bd31ee45ea535799c3d0ddc03bc3d49d74d8f,47435373d193b292ffff7ee840231e00,,0,0,0,0.0,0,0,0.0,1311636,1,0.109303,0,0,0.0,1479128,1,0.12326066666666667,0,0,0.0,1618225,1,0.13485208333333334,205888,1,0.017157333333333333,131585,1,0.010965416666666667,7253538,1,0.6044615
6430,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6430.jpg,Train/Labeled/Non-Flooded/mask/6430_lab.png,4000,3000,RGB,L,7885ea7ed8ebddfa3b2cd40a4eb4e6235d846e5320ceff955ea25cc0ac9eb59f,f7e6932d94414e90d7fdd575d9da1d2e933b038cd9f88edde8a1b6ddd167bfc0,4959c393f3c39296fef2437f6704061d,,0,0,0,0.0,0,0,0.0,1644973,1,0.13708108333333333,0,0,0.0,993397,1,0.08278308333333333,0,0,0.0,2813550,1,0.2344625,174753,1,0.01456275,23914,1,0.0019928333333333334,6349413,1,0.52911775
6437,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6437.jpg,Train/Labeled/Non-Flooded/mask/6437_lab.png,4000,3000,RGB,L,3219bafdd6489d2bcfa4c8b700ca759ed56dc920fd0d35f2df4e3ea548700295,b9d59977bb4cfd7ee17fe7051c65a6738c645dde8e012a48c4373b21eb65f776,363e3efebe8e0e0e1e3e7ee783800001,,0,0,0,0.0,0,0,0.0,29120,1,0.002426666666666667,0,0,0.0,1684972,1,0.14041433333333334,0,0,0.0,2003435,1,0.16695291666666667,55027,1,0.004585583333333333,0,0,0.0,8227446,1,0.6856205
6447,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6447.jpg,Train/Labeled/Non-Flooded/mask/6447_lab.png,4000,3000,RGB,L,7c154bc5ffb5e0be0df2f2b7692fea281359bd19d270e2728170dcebf6ce7b60,3b13e547dd630ace45d50de7f4b17365bf070b595edb105bb38ff34bad78a4a1,7e7e6eee6c6cac7c7fff7ffec104c000,,0,0,0,0.0,0,0,0.0,940343,1,0.07836191666666667,0,0,0.0,0,0,0.0,3852256,1,0.3210213333333333,889053,1,0.07408775,82217,1,0.006851416666666666,31664,1,0.0026386666666666668,6204467,1,0.5170389166666667
6454,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6454.jpg,Train/Labeled/Non-Flooded/mask/6454_lab.png,4000,3000,RGB,L,a0877bd11fd799e207fe862b87ed3fe3135f030f4d70b17de6570ef5e2aa9519,fb991b4dd899049980569477d5021b326fcf12d5fd56382746d75a5aadbec4d7,eeececdcdc7c3c7c2f87c7ffbc9ce000,,0,0,0,0.0,0,0,0.0,194596,1,0.016216333333333333,0,0,0.0,0,0,0.0,4467763,1,0.3723135833333333,1804176,1,0.150348,0,0,0.0,112292,1,0.009357666666666667,5421173,1,0.45176441666666667
6455,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6455.jpg,Train/Labeled/Non-Flooded/mask/6455_lab.png,4000,3000,RGB,L,53bceb7d494d0f220897d85b954bbb5c21a1b293f33319f6dde4bcd87a810afc,a40bcfc340922c6f3eecad32b4020d8faa0b0e0728c3d4087c10f9d8e550b9c3,2eecfcfcfcdcdcdc3f6f1f0704c0d838,,0,0,0,0.0,0,0,0.0,312932,1,0.026077666666666666,0,0,0.0,0,0,0.0,4467788,1,0.37231566666666666,1755404,1,0.14628366666666667,0,0,0.0,0,0,0.0,5463876,1,0.455323
6458,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6458.jpg,Train/Labeled/Non-Flooded/mask/6458_lab.png,4000,3000,RGB,L,63d8d5f44b401cb6c7b080bbf9f21107191b8cf64cec271277caf95464de9972,0a5d36a66ce074445a04be127ecc7756b16053e2a0669a4b0ad1805a76b683e4,6cec7cfcfcfc7c5ce7ff3f6fc010c0c0,,0,0,0,0.0,0,0,0.0,683986,1,0.05699883333333333,0,0,0.0,16922,1,0.0014101666666666668,4712275,1,0.3926895833333333,900500,1,0.07504166666666667,34252,1,0.0028543333333333333,0,0,0.0,5652065,1,0.4710054166666667
6459,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6459.jpg,Train/Labeled/Non-Flooded/mask/6459_lab.png,4000,3000,RGB,L,90f05ec70bfa9a05c7be85f4ab4ce67b0e56ebf0dd5b14d29d2940dba741f570,bc2c34976484da0cca22f2296a1011ed9c511bf4fa598522540c7913adc19a99,ecececfcfcfcfcfc7fff8fc6c500c0c0,,0,0,0,0.0,0,0,0.0,191942,1,0.015995166666666668,0,0,0.0,3681,1,0.00030675,4786208,1,0.3988506666666667,1623532,1,0.13529433333333332,7381,1,0.0006150833333333334,0,0,0.0,5387256,1,0.448938
6463,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6463.jpg,Train/Labeled/Non-Flooded/mask/6463_lab.png,4000,3000,RGB,L,4b5e01106b066685ec3ed4af4f26c8cb6df4ac40c58a0d3668a742b37fbdee75,b437d6e4d9abaa725a7a60fee0d1d24f8b65929592fd75de016a77f8d8bbfec2,787070f8f8f8f8f87bff3f5f470108c0,,0,0,0,0.0,0,0,0.0,440419,1,0.036701583333333336,0,0,0.0,0,0,0.0,2754266,1,0.22952216666666667,156654,1,0.0130545,0,0,0.0,0,0,0.0,8648661,1,0.72072175
6464,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6464.jpg,Train/Labeled/Non-Flooded/mask/6464_lab.png,4000,3000,RGB,L,56d519bd5bec65c64d1b86d8e1a5fda13e3b7541eecbfe25c336bf5cd89f4098,d1231423f5a9ff2b8f498297d019c2160f982ecd5a919deba7d6cf9c0ba804c3,4d4c68f0f0f8f8f800387ff3e70f0f07,,0,0,0,0.0,0,0,0.0,1112367,1,0.09269725,0,0,0.0,0,0,0.0,1127662,1,0.09397183333333334,1277073,1,0.10642275,0,0,0.0,36285,1,0.00302375,8446613,1,0.7038844166666667
6465,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6465.jpg,Train/Labeled/Non-Flooded/mask/6465_lab.png,4000,3000,RGB,L,c5c3f5ed975a81c2f57c0c06319f472efc4a3fe9fe7b8d4aab1af60c8e78083f,cedb64000188f224197afefed0cf6eb6c9d63f295ffbac8642ec35a5cf0e04da,1434f84cc8f0f0f03d1fa00038dfc300,,0,0,0,0.0,0,0,0.0,2755371,1,0.22961425,0,0,0.0,0,0,0.0,0,0,0.0,1902244,1,0.15852033333333335,126032,1,0.010502666666666667,152084,1,0.012673666666666666,7064269,1,0.5886890833333334
6477,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6477.jpg,Train/Labeled/Non-Flooded/mask/6477_lab.png,4000,3000,RGB,L,29ee6c8fa8e4918b70bb0a8d85b82ab333d2aee4db08bf9b012c63bbc14d9bde,b36a713d71e402f14da112ea85783325b9a840e32cd5cb31e5afc3c1004f742e,00000000e0f0f0f3f7fd79050f0fc701,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7322077,1,0.6101730833333333,0,0,0.0,0,0,0.0,0,0,0.0,4677923,1,0.3898269166666667
6478,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6478.jpg,Train/Labeled/Non-Flooded/mask/6478_lab.png,4000,3000,RGB,L,32eb1e3f12b380ebbd80aeae4063b4cc4813699fc0a75137f618fb42b7b01f15,5cde304a050ab7e1000b3c7e2fa49e23f684180db11176f2b220bca72a40724e,0080c0e0e0e0f0e01f3b090001904c07,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,8750553,1,0.72921275,0,0,0.0,0,0,0.0,0,0,0.0,3249447,1,0.27078725
6512,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6512.jpg,Train/Labeled/Non-Flooded/mask/6512_lab.png,4000,3000,RGB,L,99c1bd29b96509aaed6acb243be4e767cad3b084e451a61649d92fcedc347202,f1e321d1824c795c6a0821ad6f0c0d8fc964b91fe5dfd3aa42018d7dab38555e,41606000010101c1f67fffc10bc0cf00,,0,0,0,0.0,0,0,0.0,782660,1,0.06522166666666666,0,0,0.0,0,0,0.0,0,0,0.0,7363727,1,0.6136439166666666,0,0,0.0,83920,1,0.006993333333333333,3769693,1,0.31414108333333335
6535,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6535.jpg,Train/Labeled/Non-Flooded/mask/6535_lab.png,4000,3000,RGB,L,8ab6716758abea2bc0580dd272144c9ac7ed590ccad4e2d3009672b1c5c959c0,5f15cac30f1db2a58b0bf14b6bd47bc6046dd931370b89506cf17d6ca682a742,c181c1eef1b093d3ff7f1e80c0e0e100,,0,0,0,0.0,0,0,0.0,257347,1,0.021445583333333334,0,0,0.0,1950582,1,0.1625485,813090,1,0.0677575,4527841,1,0.37732008333333333,18522,1,0.0015435,170902,1,0.014241833333333334,4261716,1,0.355143
6540,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6540.jpg,Train/Labeled/Non-Flooded/mask/6540_lab.png,4000,3000,RGB,L,20069b2c0ead91a66b8f21c9aaf12a23c0d2ff47dd0242b57fbb20abe5958197,5e74611bd6cab74ecb607e0488b781a7ff3c2220a1a95d14484a5475c26c83fc,8383c39383838282def7d904b3100408,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,425553,1,0.03546275,7441034,1,0.6200861666666667,0,0,0.0,0,0,0.0,4133413,1,0.34445108333333335
6549,Train/Labeled,Non-Flooded,Train/Labeled/Non-Flooded/image/6549.jpg,Train/Labeled/Non-Flooded/mask/6549_lab.png,4000,3000,RGB,L,65d1e38765c25e17851e0b6176ddaceda5da2b266d66b2c8d2ddb1b15f2128d7,b0b4868af888b8c9c0fd5e085649b20e75b05cc4c029e4311616b82de32a4d1d,330382c6020202c6c67e270080c0e070,,0,160482,1,0.0133735,0,0,0.0,0,0,0.0,0,0,0.0,140129,1,0.011677416666666666,1151975,1,0.09599791666666667,4535158,1,0.37792983333333335,0,0,0.0,0,0,0.0,6012256,1,0.5010213333333333
